IRMA System ID,Publication Title,OUTLET,CHRPUBLICATIONYEAR,PUBLICATION_CATEGORY,FORCODE1,FORCODE2,FORCODE3,EID,SCOPUS_ID,DESCRIPTION,DOI,STAFFNUMBER,NAME,Author Faculty,Author School,Author Department,Division_1,Group_1,Division_id_1,Group_id_1,Confidence_1,Division_2,Group_2,Division_id_2,Group_id_2,Confidence_2,Division_3,Group_3,Division_id_3,Group_id_3,Confidence_3,Division_match_1,Division_match_2,Division_match_3,Any_Division_Match,Group_match_1,Group_match_2,Group_match_3,Any_Group_Match
1026893xPUB1,An Open-Source Mobile Geospatial Platform For Agricultural Landscape Mapping: A Case Study Of Wall-To-Wall Farm Systems Mapping In Tonga,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",2022,C1 - Refereed Journal articles,370903.0,401302.0,451506.0,,,,https://doi.org/10.5194/isprs-archives-XLVIII-4-W1,1030363,Kevin Davies,Faculty of Science,School of Geosciences,Geosciences,Earth Sciences,Geoinformatics,370000,370400,0.875,"Agricultural, Veterinary And Food Sciences","Agriculture, land and farm management",300000.0,300200.0,0.82,"Agricultural, Veterinary And Food Sciences",Crop and pasture production,300000.0,300400.0,0.681,True,False,False,True,False,False,False,False
1026893xPUB17,Mapping our reliance on the tropics can reveal the roots of the Anthropocene,Nature Ecology and Evolution,2023,C1 - Refereed Journal articles,370905.0,379901.0,430102.0,,,,10.1038/s41559-023-01998-x,1121314,Rebecca Hamilton,Faculty of Science,School of Geosciences,Geosciences,Earth Sciences,Physical geography and environmental geoscience,370000,370900,0.834,Earth Sciences,Climate change science,370000.0,370200.0,0.803,Earth Sciences,Geology,370000.0,370500.0,0.77,True,True,True,True,True,False,False,True
1026893xPUB2,A Blueprint for the Estimation of Seagrass Carbon Stock Using Remote Sensing-Enabled Proxies,Remote Sensing,2022,C1 - Refereed Journal articles,370504.0,401304.0,410102.0,2-s2.0-85137094939,85137094939.0,"Seagrass ecosystems sequester carbon at disproportionately high rates compared to terrestrial ecosystems and represent a powerful potential contributor to climate change mitigation and adaptation projects. However, at a local scale, rich heterogeneity in seagrass ecosystems may lead to variability in carbon sequestration. Differences in carbon sequestration rates, both within and between seagrass meadows, are related to a wide range of interrelated biophysical and environmental variables that are difficult to measure holistically using traditional field surveys. Improved methods for producing robust, spatially explicit estimates of seagrass carbon storage across large areas would be highly valuable, but must capture complex biophysical heterogeneity and variability to be accurate and useful. Here, we review the current and emerging literature on biophysical processes which shape carbon storage in seagrass beds, alongside studies that map seagrass characteristics using satellite remote sensing data, to create a blueprint for the development of remote sensing-enabled proxies for seagrass carbon stock and sequestration. Applications of satellite remote sensing included measuring seagrass meadow extent, estimating above-ground biomass, mapping species composition, quantifying patchiness and patch connectivity, determining broader landscape environmental contexts, and characterising seagrass life cycles. All of these characteristics may contribute to variability in seagrass carbon storage. As such, remote sensing methods are uniquely placed to enable proxy-based estimates of seagrass carbon stock by capturing their biophysical characteristics, in addition to the spatiotemporal heterogeneity and variability of these characteristics. Though the outlined approach is complex, it is suitable for accurately and efficiently producing a full picture of seagrass carbon stock. This review has drawn links between the processes of seagrass carbon sequestration and the capabilities of remote sensing to detect and characterise these processes. These links will facilitate the development of remote sensing-enabled proxies and support spatially explicit estimates of carbon stock, ensuring climate change mitigation and adaptation projects involving seagrass are accounted for with increased accuracy and reliability.",https://doi.org/10.3390/rs14153572,T24937,James Simpson,Faculty of Science,School of Geosciences,Geosciences,Earth Sciences,Oceanography,370000,370800,0.937,Earth Sciences,Geochemistry,370000.0,370300.0,0.781,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.704,True,True,True,True,False,False,False,False
1027105xPUB4,Simultaneous mutation detection of three homoeologous genes in wheat by High Resolution Melting analysis and Mutation Surveyor,BMC Plant Biology,2009,C1 - Refereed Journal articles,300199.0,,,2-s2.0-73449109860,,,10.1186/1471-2229-9-143,1027105,Chong Dong,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Biological Sciences,Genetics,310000,310500,0.983,Biological Sciences,Plant biology,310000.0,310800.0,0.867,,,,,,False,False,False,False,False,False,False,False
1031449xPUB84,Dreaming beyond borders: The Thai/Lao borderlands and the mobility of the marginal,On The Borders of State Power: Frontiers in the Greater Mekong Sub-Region,2009,B1 - Book Chapter - Commercial pub,449901.0,,,2-s2.0-84874896198,,,10.4324/9780203934708,1050792,Holly High,Faculty of Arts and Social Sciences,School of Social and Political Sciences,Discipline of Anthropology,Creative Arts And Writing,Creative and professional writing,360000,360200,0.644,Creative Arts And Writing,Other creative arts and writing,360000.0,369900.0,0.548,,,,,,False,False,False,False,False,False,False,False
1032432xPUB56,Comparative Performance of Four Strains of Nile Tilapia (Oreochromis niloticus) in Brackish Water Ponds in Indonesia,Journal of Applied Aquaculture,2013,C1 - Refereed Journal articles,300501.0,300102.0,,2-s2.0-84890602152,,,10.1080/10454438.2013.834282,1116204,Michael Rimmer,Faculty of Science,School of Veterinary Science,Veterinary Science,Biological Sciences,Zoology,310000,310900,0.969,,,,,,,,,,,False,False,False,False,False,False,False,False
1033844xPUB8,"Why such differing stances? A review of position
statements on home birth from professional colleges",BJOG,2016,C1 - Refereed Journal articles,420400.0,420500.0,420600.0,2-s2.0-84956728603,,,10.1111/1471-0528.13594,1103569,Donna Louise Hartz,DVC Indigenous Strategy and Services,DVC Indigenous Strategy and Services,Office of the DVC (Indigenous Strategy and Services),Health Sciences,Health services and systems,420000,420300,0.334,Health Sciences,Midwifery,420000.0,420400.0,0.31,Health Sciences,"Traditional, complementary and integrative medicine",420000.0,420800.0,0.239,True,True,True,True,False,True,False,True
1034610xPUB11,What are mesophotic coral ecosystems?,Mesophotic coral ecosystems - A lifeboat for coral reefs?,2016,B1 - Book Chapter - EXT,370201.0,370504.0,,,,,,1001293,Elaine Baker,Faculty of Science,School of Geosciences,Geosciences,Biological Sciences,Zoology,310000,310900,0.844,Biological Sciences,Ecology,310000.0,310300.0,0.755,,,,,,False,False,False,False,False,False,False,False
1034610xPUB191,"Assessing potential environmental influences on killer whale (Orcinus orca) distribution patterns in the Bremer Canyon, south-west Australia",Australian Geographer,2019,C1 - Refereed Journal articles,370801.0,370901.0,,2-s2.0-85065170045,85065170045.0,"Submarine canyons play an important role in the regional distribution, abundance and dispersal of marine biota and are increasingly being recognised as geomorphic features of high conservation significance along Australia’s continental margin. Certain canyons have been described as foraging ‘hotspots’ attributable to the high abundance of apex cetacean species aggregating in these areas. Anecdotal evidence of large seasonal aggregations of killer whales in the Bremer Canyon, south-west Australia, has attracted significant research attention in the last decade. To identify important environmental drivers influencing aggregation patterns, a predictive spatial habitat model using the Maxent model was developed based on presence-only whale sighting data. In addition, remotely sensed sea surface temperature and chlorophyll-a concentrations were assessed to investigate the spatio-temporal variation in sea surface conditions. Habitat preference was predicted in areas between canyon heads, with the most influential predictor variables being depth and distance from the continental shelf break. Analysis of remote-sensing data highlighted low localised variability in surface waters and illustrated the seasonal trends of the Leeuwin Current. This study demonstrates the influence of bathymetry and submarine geomorphology on enhanced cetacean abundance and highlights the need for recognition of this potential foraging area in marine reserve planning.",10.1080/00049182.2019.1602901,1153356,Alexandra Jones,Faculty of Science,School of Geosciences,Geosciences,Biological Sciences,Zoology,310000,310900,0.96,Earth Sciences,Oceanography,370000.0,370800.0,0.906,Biological Sciences,Ecology,310000.0,310300.0,0.787,False,True,False,True,False,True,False,True
1034610xPUB211,Marine Atlas: Maximizing Benefits for Fiji,,2019,Not-For-profit,370803.0,440602.0,410406.0,,,,,1001293,Elaine Baker,Faculty of Science,School of Geosciences,Geosciences,Biological Sciences,Zoology,310000,310900,0.519,,,,,,,,,,,False,False,False,False,False,False,False,False
1034610xPUB230,An Open-Source Mobile Geospatial Platform For Promoting Climate-Smart Livelihood-Landscape Systems In Fiji And Tonga,FOSS4G 2019,2019,E1 - Conference proceeding,440406.0,401302.0,451506.0,2-s2.0-85074370123,85074370123.0,"Communities in Fiji and Tonga rely on landscape services to support a variety of livelihoods. These communities are increasingly vulnerable to climate (e.g. increasing cyclone occurrence and intensity) and environmental (e.g. mining and deforestation) stressors. Within these landscape systems, accurate and timely monitoring of human-climate-environment interactions is important to inform landscape management, land use policies, and climate-smart sustainable development. Data collection and monitoring approaches exist to capture landscape-livelihood information such as surveys, participatory GIS (PGIS), and remote sensing. However, these monitoring approaches are challenged by data collection and management burdens, timely integration of databases and data streams, aligning system requirements with local needs, and socio-technical issues associated with low-resource development contexts. Such monitoring approaches only provide static representation of livelihood-landscape interactions failing to capture the dynamic nature of vulnerabilities, and benefit only a small user base. We present a prototype of a mobile, open-source geospatial tool being collaboratively developed with the Ministries of Agriculture in Fiji and Tonga and local stakeholders, to address the above shortcomings of PGIS and other environmental monitoring and data sharing approaches. The tool is being developed using open-source mobile GIS technologies following a formal ICT for Development (ICT4D) framework. We discuss the results for each component of the ICT4D framework which involves multiple landscape stakeholders across the two Small Island Developing States. Based on the ICT4D user requirements analysis, we produced a prototype open-source mobile geospatial data collection, analysis and sharing tool. New dynamic spatial data layers related to landscape use and climate were specifically developed for use in the tool. We present the functionality of the tool alongside the results of field-testing with stakeholders in Fiji and Tonga.",10.5194/isprs-archives-XLII-4-W14-31-2019,1030363,Kevin Davies,Faculty of Science,School of Geosciences,Geosciences,Earth Sciences,Geoinformatics,370000,370400,0.843,Environmental Sciences,Environmental management,410000.0,410400.0,0.739,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.738,False,False,False,False,False,False,False,False
1034610xPUB275,"Numerical modelling of suspended-sediment transport in a geographically complex microtidal estuary: Sydney Harbour Estuary, NSW","Estuarine, Coastal and Shelf Science",2020,C1 - Refereed Journal articles,370803.0,,,2-s2.0-85078911775,85078911775.0,"A numerical study was conducted to investigate the sediment dynamics in a geographically complex estuary, the Sydney Harbour Estuary (SHE). The SHE is a good example of a microtidal estuary, with irregular shorelines and a complex bathymetry, characterized by many headlands and islands forming a meandering main channel. Horizontal sediment transport showed a local estuarine turbidity maximum (ETM) as a result of complex topography, independent of salinity fields and river flows during dry weather. The along-estuary advection of sediment was mainly driven by the mean advection, with a minor contribution by tidal pumping. Mean advection associated with barotropic forcing drives sediment flux seaward in the upper estuary and landward in the middle estuary, leading to a longitudinal convergence of sediment transport, without upstream or downstream migration of ETM during high river flows. The interactions between tidal currents, complex topography and asymmetric vertical mixing led to spring-neap and flood-ebb variations in sediment distribution. The Singular Spectrum Analysis (SSA) method was used to calculate the relative contributions of the identified environmental forcing frequencies (tidal range, tidal frequency, river discharges, wind stress) to the variability in suspended-sediment concentration. Tidal frequency and river discharges were the major contributors to this variability. Tidal range made the highest contribution in the middle estuary, where the ETM was located, driving the spring-neap cycle of the ETM.",10.1016/j.ecss.2020.106605,1104822,Daniel Harrison,Faculty of Science,School of Geosciences,Geosciences,Earth Sciences,Oceanography,370000,370800,0.961,Earth Sciences,Geology,370000.0,370500.0,0.922,Earth Sciences,Hydrology,370000.0,370700.0,0.878,True,True,True,True,True,False,False,True
