OUTLET,division,division_id,Paper Count,Total Papers,Fraction
Psychological Test and Assessment Modeling,Health Sciences,420000,1,1,1.0
Psychology (5th Edition),Education,390000,1,1,1.0
Psychology and Neuroscience,Biomedical And Clinical Sciences,320000,1,1,1.0
"Psychology for Language Learning: Insights from Research, Theory and Practice","Language, Communication And Culture",470000,1,1,1.0
Psychology of Branding,"Language, Communication And Culture",470000,1,1,1.0
"Psychology of Consciousness: Theory, Research, and Practice",Psychology,520000,1,1,1.0
"Psychology, Crime & Law (GPCL)",Psychology,520000,1,1,1.0
"Psychology, Crime and Law",Psychology,520000,1,1,1.0
Psychology: An Introduction 5e,Health Sciences,420000,1,1,1.0
Psychopathology,Biomedical And Clinical Sciences,320000,1,1,1.0
Psychopathology at School: Theorizing Mental Disorders in Education,Education,390000,1,1,1.0
"Psychosocial Skills and School Systems in the 21st Century: Theory, Research, and Practice",Psychology,520000,1,1,1.0
Pteridines,Biomedical And Clinical Sciences,320000,1,1,1.0
Public Credit Rating Agencies: Increasing Capital Investment and Lending Stability in Volatile Markets,Economics,380000,1,1,1.0
Public Culture,"Language, Communication And Culture",470000,1,1,1.0
Public Diplomacy Studies,"Language, Communication And Culture",470000,1,1,1.0
Public Health Ethics: Key Concepts and Issues in Policy and Practice,Philosophy And Religious Studies,500000,1,1,1.0
Public Health Local and Global Perspectives,Philosophy And Religious Studies,500000,1,1,1.0
Public Health Panorama,Human Society,440000,1,1,1.0
"Public Infrastructure, Private Finance: Developer Obligations and Responsibilities",Built Environment And Design,330000,1,1,1.0
Public Law Adjudication in Common Law Systems: Process and Substance,Law And Legal Studies,480000,1,1,1.0
Public Opinion and International Intervention: Lessons from the Iraq War,Human Society,440000,1,1,1.0
"Public Opinion, Campaign Politics and Media Audiences: New Australian Perspectives",Human Society,440000,1,1,1.0
Public Performance and Management Review,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Public Service Media Renewal: Adaptation to Digital Network Challenges,"Language, Communication And Culture",470000,1,1,1.0
Public Service Media in the Networked Society: RIPE@2017,"Language, Communication And Culture",470000,1,1,1.0
"Public Value Management, Measurement and Reporting","Commerce, Management, Tourism And Services",350000,1,1,1.0
Publications,Information And Computing Sciences,460000,1,1,1.0
Publications de L'institut Mathematique,Mathematical Sciences,490000,1,1,1.0
Publishing and Culture,"Language, Communication And Culture",470000,1,1,1.0
Publizistik,"Language, Communication And Culture",470000,1,1,1.0
Pulmonology,Biomedical And Clinical Sciences,320000,1,1,1.0
Punishment and Private Law,Law And Legal Studies,480000,1,1,1.0
"Purpose, Process and Future Direction of Disability Research",Education,390000,1,1,1.0
"Puzzles in Logic, Languages and Computation : the green book","Language, Communication And Culture",470000,1,1,1.0
Qeios,Philosophy And Religious Studies,500000,1,1,1.0
Qiche Gongcheng (Automotive Engineering),Engineering,400000,1,1,1.0
Quaderni Ibero-Americani: aRivista di attualita culturale della Penisola Iberica e dell'America Latina,"Language, Communication And Culture",470000,1,1,1.0
Quaderni del '900,"Language, Communication And Culture",470000,1,1,1.0
"Quadriplegia: Causes, Complications and Treatments",Biomedical And Clinical Sciences,320000,1,1,1.0
Quaestio,Philosophy And Religious Studies,500000,1,1,1.0
Qualitative Ethics in Practice,Health Sciences,420000,1,1,1.0
Qualitative Research Journal,Education,390000,1,1,1.0
Qualitative Theory of Dynamical Systems,Mathematical Sciences,490000,1,1,1.0
Quality Advancement in Nursing Education,Biomedical And Clinical Sciences,320000,1,1,1.0
Quality Education,"Language, Communication And Culture",470000,1,1,1.0
Quality Improvement in Behavioral Health,Psychology,520000,1,1,1.0
Quality Innovation Prosperity (QIP),"Commerce, Management, Tourism And Services",350000,1,1,1.0
Quality and early childhood: The impact on children's social skills,Education,390000,1,1,1.0
Quality in TESOL and teacher education: From a results culture towards a quality culture,Education,390000,1,1,1.0
Quality of Life and Daily Travel,Health Sciences,420000,1,1,1.0
Quality of Teacher Education and Learning: Theory and Practice,Education,390000,1,1,1.0
Quand l'Histoire sert a faire la guerre,"History, Heritage And Archaeology",430000,1,1,1.0
Quand la folie parle: The Dialectic Effect of Madness in French Literature since the Nineteenth Century,"Language, Communication And Culture",470000,1,1,1.0
Quand les dualistes polemiquaient: Zoroastriens et manicheens,Philosophy And Religious Studies,500000,1,1,1.0
Quanta and mind: Essays on the Connection between Quantum Mechanics and Consciousness,Physical Sciences,510000,1,1,1.0
Quantitative Biology: From Molecular to Cellular Systems,Biological Sciences,310000,1,1,1.0
Quantitative Exploration of Historical Translations: A Corpus Study of Tetsugaku Jii,"Language, Communication And Culture",470000,1,1,1.0
Quantitative Imaging in Medicine and Surgery,Physical Sciences,510000,1,1,1.0
Quantitative Phase Imaging V 2019,Biomedical And Clinical Sciences,320000,1,1,1.0
Quantized Algebra and Physics,Mathematical Sciences,490000,1,1,1.0
"Quantum Dots and Nanostructures: Growth, Characterization, and Modeling XIV 2017",Physical Sciences,510000,1,1,1.0
Quantum Gravity in the First Half of the Twentieth Century A Sourcebook,Philosophy And Religious Studies,500000,1,1,1.0
Quantum Plasmadynamics: Magnetized Plasmas,Physical Sciences,510000,1,1,1.0
Quarterly Journal of Finance,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Quarterly Journal of Labor Policy,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Quarterly Journal of Nuclear Medicine and Molecular Imaging,Biomedical And Clinical Sciences,320000,1,1,1.0
Quarterly Journal of Political Science,Human Society,440000,1,1,1.0
Quaternary Australasia,Earth Sciences,370000,1,1,1.0
Quaternary Environmental Change in the Tropics,Earth Sciences,370000,1,1,1.0
Quaternary and Environmental Geosciences,Earth Sciences,370000,1,1,1.0
Queensland University of Technology Law and Justice Journal,Health Sciences,420000,1,1,1.0
Queer Objects,"History, Heritage And Archaeology",430000,1,1,1.0
"Questioning Performance Measurement: Metrics, Organizations and Power","Language, Communication And Culture",470000,1,1,1.0
R in Finance and Economics: A Beginner's Guide,Mathematical Sciences,490000,1,1,1.0
R&D Management Conference,Built Environment And Design,330000,1,1,1.0
RAE,"Commerce, Management, Tourism And Services",350000,1,1,1.0
RASK: International Journal of Language and Communication,"Language, Communication And Culture",470000,1,1,1.0
RDD Asia 2014 Respiratory Drug Delivery,Biomedical And Clinical Sciences,320000,1,1,1.0
"REHABEND 2014 Euro-American Congress: Construction Pathology, Rehabilitation Technology and Heritage Management",Built Environment And Design,330000,1,1,1.0
RIVISTA PASCOLIANA,"Language, Communication And Culture",470000,1,1,1.0
RMD Open,Biomedical And Clinical Sciences,320000,1,1,1.0
"RR Lyrae Stars, Metal-Poor Stars and the Galaxy",Physical Sciences,510000,1,1,1.0
"RUPC #10, Surpllus #13.5","Language, Communication And Culture",470000,1,1,1.0
RUSI Journal,Human Society,440000,1,1,1.0
Race Capital? Harlem as Setting and Symbol,"History, Heritage And Archaeology",430000,1,1,1.0
Race in the Marketplace: Crossing Critical Boundaries,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Radiation Protection in Diagnostic X-Ray Imaging,Biomedical And Clinical Sciences,320000,1,1,1.0
Radical Economics and Labor: Essays inspired by the IWW Centennial,Economics,380000,1,1,1.0
Radical History Review,"History, Heritage And Archaeology",430000,1,1,1.0
"Radical Sydney: Places, Portraits and Unruly Episodes","Language, Communication And Culture",470000,1,1,1.0
Radiologic Clinics of North America,Biomedical And Clinical Sciences,320000,1,1,1.0
Radiology Education: The Scholarship of Teaching and Learning,Education,390000,1,1,1.0
"Radiomics and Radiogenomics in Neuro-oncology l First International Workshop, RNO-AI 2019",Information And Computing Sciences,460000,1,1,1.0
Radionuclide and Hybrid Bone Imaging,Biomedical And Clinical Sciences,320000,1,1,1.0
Raffles Bulletin of Zoology: an international journal of Southeast Asian Zoology,Biological Sciences,310000,1,1,1.0
Raising the impact of education research in Africa,Education,390000,1,1,1.0
"Raison publique: ̩thique, politique and soci̩t̩","History, Heritage And Archaeology",430000,1,1,1.0
Rakenteiden Mekaniikka (Journal of Structural Mechanics),Engineering,400000,1,1,1.0
Range Management & Agroforestry,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
"Rape culture, gender violence, and religion: interdisciplinary perspectives",Philosophy And Religious Studies,500000,1,1,1.0
Rapport and the Discursive Co-Construction of Social Relations in Fieldwork Encounters,"Language, Communication And Culture",470000,1,1,1.0
"Rappresentazione e uso dei """"senatus consulta"""" nelle fonti letterarie della repubblica e del primo principato","History, Heritage And Archaeology",430000,1,1,1.0
Rapt in Secret Studies: Emerging Shakespeares,"Language, Communication And Culture",470000,1,1,1.0
Rare Diseases (Online),Biomedical And Clinical Sciences,320000,1,1,1.0
Rare Metals,Physical Sciences,510000,1,1,1.0
Rassegna di architettura e urbanistica,Built Environment And Design,330000,1,1,1.0
Re-Examining Insolvency Law and Theory,Law And Legal Studies,480000,1,1,1.0
Re-Orienting Whiteness,"History, Heritage And Archaeology",430000,1,1,1.0
Re-Orienting the Fairy Tale: Contemporary Fairy-Tale Adaptations Across Cultures,"Language, Communication And Culture",470000,1,1,1.0
Re-orientation. Europe and Islamic Art from 1851 to today,Creative Arts And Writing,360000,1,1,1.0
Re-rising Japan: Its Strategic Power in International Relations,Human Society,440000,1,1,1.0
Re-visioning Public Health Approaches for Protecting Children,Human Society,440000,1,1,1.0
"Re/Formation and Identity
The Intersectionality of Development,
Culture, and Immigration",Biomedical And Clinical Sciences,320000,1,1,1.0
Reading Adorno: The Endless Road,Human Society,440000,1,1,1.0
Reading Gossip in Early Eighteenth-Century England,"Language, Communication And Culture",470000,1,1,1.0
Reading Images for Knowledge Building: Analyzing Infographics in School Science,"Language, Communication And Culture",470000,1,1,1.0
Reading Negri: Marxism in the Age of Empire,Human Society,440000,1,1,1.0
"Reading Republican Oratory: Reconstructions, Contexts, Receptions","History, Heritage And Archaeology",430000,1,1,1.0
Reading and Writing History from Bruni to Windschuttle: Essays in Honour of Gary Ianziti,"History, Heritage And Archaeology",430000,1,1,1.0
Reading at University: How to Improve your Focus and be More Critical,Education,390000,1,1,1.0
Reading the Country: 30 Years On,"Language, Communication And Culture",470000,1,1,1.0
Reading the Malay World,Human Society,440000,1,1,1.0
Reading the Natural World in the Middle Ages and the Renaissance: Perceptions of the Environment and Ecology,"Language, Communication And Culture",470000,1,1,1.0
Reading the Rooms: Behind the paintings of the State Library of NSW,Creative Arts And Writing,360000,1,1,1.0
Readings in Intersemiosis and Multimedia,Education,390000,1,1,1.0
Ready for Change? Transition Through Turbulence to Reformation and Transformation,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Real Estate and GIS: The Application of Mapping Technologies,Built Environment And Design,330000,1,1,1.0
Real Forgiveness,Philosophy And Religious Studies,500000,1,1,1.0
Realism in Greek Cinema: From the Post-War Period to the Present,"Language, Communication And Culture",470000,1,1,1.0
"Realizing the Abidjan Principles on the Right to Education: Human Rights, Public Education, and the Role of Private Actors in Education",Law And Legal Studies,480000,1,1,1.0
"Recent Advances in Digital Media Impacts on Identity, Sexuality, and Relationships",Health Sciences,420000,1,1,1.0
Recent Advances on Sampling Methods and Educational Statistics,Mathematical Sciences,490000,1,1,1.0
Recent Results in Cancer Research,Biomedical And Clinical Sciences,320000,1,1,1.0
Recent Trends in Cold-Formed Steel Construction,Engineering,400000,1,1,1.0
"Reception: Texts, Readers, Audiences, History","Language, Communication And Culture",470000,1,1,1.0
Receptions of Antiquity,Built Environment And Design,330000,1,1,1.0
Recerca,Human Society,440000,1,1,1.0
Recherches: Culture et Histoire dans l'Espace Roman,"Language, Communication And Culture",470000,1,1,1.0
Reclaiming Pluralism in Economics: Essays in honour of John E. King,Economics,380000,1,1,1.0
Recognition and Enforcement of Foreign Arbitral Awards: The Interpretation and Application of the New York Convention by National Courts,Law And Legal Studies,480000,1,1,1.0
Recognition and Religion: Contemporary and Historical Perspectives,Philosophy And Religious Studies,500000,1,1,1.0
Reconceptualising Feedback in Higher Education: Developing Dialogue with Students,Education,390000,1,1,1.0
Reconciling Cultural and Political Identities in a Globalized World: Perspectives on Australia-Turkey Relations,Human Society,440000,1,1,1.0
"Reconnecting relationships through technology. Proceedings of the 39th International Conference on Innovation, Practice and Research in the Use of Educational Technologies in Tertiary Education",Education,390000,1,1,1.0
Reconsidering G̩r̫me,Creative Arts And Writing,360000,1,1,1.0
Record of the Communications and Policy Research Forum,Biomedical And Clinical Sciences,320000,1,1,1.0
Recreational Sports Journal,Biomedical And Clinical Sciences,320000,1,1,1.0
